Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-01 19:33:20.209447,4559.60606015,0,4166.03030261,0,3870.84848446,0,3895.57575719,0,4276.27272685,0,4459.66666622,0,4174.27272686,0,4318.51515108,0,4912.99999951,0,4235.57575715,0,4434.9393935,0,4162.93939352,1310.54545441,4820.27272679,0,4468.42424198,0,42.0,42.0,?
2017-08-01 19:33:20.211899,4559.60606015,0,4166.03030261,0,3870.84848446,0,3895.57575719,0,4276.27272685,0,4459.66666622,0,4174.27272686,0,4318.51515108,0,4912.99999951,0,4235.57575715,0,4434.9393935,0,4162.93939352,1310.54545441,4820.27272679,0,4468.42424198,0,42.0,42.0,?
2017-08-01 19:33:20.215027,4559.60606015,0,4166.03030261,0,3870.84848446,0,3895.57575719,0,4276.27272685,0,4459.66666622,0,4174.27272686,0,4318.51515108,0,4912.99999951,0,4235.57575715,0,4434.9393935,0,4162.93939352,1310.54545441,4820.27272679,0,4468.42424198,0,42.0,42.0,?
2017-08-01 19:33:20.218410,4553.42424197,0,4161.90909049,0,3877.03030264,0,3870.33333295,0,4274.21212078,0,4452.96969652,0,4169.63636322,0,4312.3333329,0,4894.96969648,0,4240.7272723,0,4432.36363592,0,4168.09090867,1310.54545441,4819.24242376,0,4465.8484844,0,42.0,42.0,?
2017-08-01 19:33:20.221547,4553.42424197,0,4161.90909049,0,3877.03030264,0,3870.33333295,0,4274.21212078,0,4452.96969652,0,4169.63636322,0,4312.3333329,0,4894.96969648,0,4240.7272723,0,4432.36363592,0,4168.09090867,1310.54545441,4819.24242376,0,4465.8484844,0,42.0,42.0,?
2017-08-01 19:33:20.224893,4563.72727227,0,4169.1212117,0,3872.39393901,0,3885.7878784,0,4276.78787836,0,4460.18181774,0,4170.15151473,0,4313.36363593,0,4903.72727224,0,4238.66666624,0,4434.9393935,0,4164.48484807,1310.54545441,4821.30302982,0,4469.45454501,0,42.0,42.0,?
2017-08-01 19:33:20.228351,4566.30302985,0,4168.60606019,0,3875.99999961,0,3872.90909052,0,4275.24242381,0,4455.5454541,0,4159.84848443,0,4308.7272723,0,4919.18181769,0,4241.75757533,0,4431.33333289,0,4161.39393898,1310.54545441,4821.81818134,0,4467.90909046,0,42.0,42.0,?
2017-08-01 19:33:20.232918,4559.60606015,0,4165.5151511,0,3875.4848481,0,3869.30302992,0,4272.66666624,0,4450.39393895,0,4157.27272686,0,4306.15151472,0,4904.75757527,0,4240.21212079,0,4430.81818138,0,4162.93939352,1310.54545441,4822.84848437,0,4466.87878743,0,42.0,42.0,?
2017-08-01 19:33:20.235756,4560.12121167,0,4168.60606019,0,3865.69696931,0,3913.0909087,0,4270.60606018,0,4450.39393895,0,4155.72727231,0,4305.63636321,0,4888.27272678,0,4237.63636321,0,4431.84848441,0,4164.99999958,1310.54545441,4820.27272679,0,4468.93939349,0,42.0,42.0,?
2017-08-01 19:33:20.245527,4556.51515106,0,4166.03030261,0,3867.24242386,0,3897.63636325,0,4268.0303026,0,4450.90909046,0,4153.66666625,0,4308.7272723,0,4901.15151466,0,4239.18181776,0,4425.66666622,0,4164.48484807,1310.54545441,4814.09090861,0,4466.36363592,0,42.0,42.0,?
