Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-07-31 18:10:04.682168,4469.45454501,0,4206.21212079,0,3852.30302992,0,3915.15151476,0,4214.45454503,0,4355.09090866,0,4155.2121208,0,4256.18181776,0,4934.12121163,0,4125.33333292,0,4350.45454502,0,4377.2424238,0,4754.84848437,1244.60606048,4458.12121168,0,42.0,42.0,?
2017-07-31 18:10:04.685603,4491.60606016,0,4221.66666624,0,3859.51515113,0,3916.18181779,0,4279.36363594,0,4417.42424198,0,4175.30302989,0,4348.39393896,0,4986.66666617,0,4208.78787837,0,4385.99999956,0,4206.21212079,0,4765.15151467,1244.60606048,4472.5454541,0,42.0,42.0,?
2017-07-31 18:10:04.688951,4493.1515147,0,4224.24242382,0,3859.51515113,0,3924.42424203,0,4279.36363594,0,4422.57575713,0,4171.69696928,0,4345.30302987,0,4978.93939344,0,4203.63636322,0,4387.03030259,0,4207.75757534,0,4768.75757528,1244.60606048,4474.60606016,0,42.0,42.0,?
2017-07-31 18:10:04.691652,4494.18181773,0,4223.7272723,0,3858.99999961,0,3908.96969658,0,4280.39393897,0,4424.12121168,0,4172.21212079,0,4348.39393896,0,4982.54545405,0,4201.57575716,0,4389.09090865,0,4205.69696928,0,4766.18181771,1244.60606048,4474.09090864,0,42.0,42.0,?
2017-07-31 18:10:04.694670,4485.42424198,0,4221.66666624,0,3854.36363598,0,3907.42424203,0,4281.93939351,0,4421.5454541,0,4169.1212117,0,4348.39393896,0,4980.48484799,0,4192.8181814,0,4380.3333329,0,4205.18181776,0,4758.96969649,1244.60606048,4464.81818137,0,42.0,42.0,?
2017-07-31 18:10:04.697713,4475.12121167,0,4222.18181776,0,3851.27272689,0,3923.90909052,0,4283.99999957,0,4421.5454541,0,4161.39393898,0,4342.72727229,0,4953.6969692,0,4182.5151511,0,4367.45454502,0,4205.18181776,0,4749.69696922,1244.60606048,4461.72727228,0,42.0,42.0,?
2017-07-31 18:10:04.700612,4475.63636319,0,4223.21212079,0,3852.81818143,0,3917.21212082,0,4277.30302988,0,4422.06060562,0,4160.36363595,0,4337.06060563,0,4925.87878739,0,4178.90909049,0,4367.96969653,0,4204.66666625,0,4748.66666619,1244.60606048,4469.96969652,0,42.0,42.0,?
2017-07-31 18:10:04.703640,4478.21212076,0,4222.18181776,0,3855.39393901,0,3902.27272688,0,4273.18181775,0,4419.99999956,0,4161.39393898,0,4334.99999957,0,4917.12121163,0,4176.33333292,0,4373.6363632,0,4203.1212117,0,4751.75757528,1244.60606048,4490.57575713,0,42.0,42.0,?
2017-07-31 18:10:04.708184,4482.33333289,0,4221.66666624,0,3862.60606022,0,3914.63636324,0,4283.99999957,0,4421.5454541,0,4156.75757534,0,4333.96969654,0,4919.18181769,0,4176.33333292,0,4374.66666623,0,4203.63636322,0,4748.15151468,1244.60606048,4532.81818136,0,42.0,42.0,?
2017-07-31 18:10:04.710231,4487.48484804,0,4226.30302988,0,3869.30302992,0,3925.45454506,0,4291.21212078,0,4423.09090865,0,4152.12121171,0,4330.87878745,0,4918.15151466,0,4180.96969655,0,4377.75757532,0,4209.8181814,0,4755.36363589,1244.60606048,4570.42424197,0,42.0,42.0,?
2017-07-31 18:10:04.714400,4488.51515107,3750.30302993,4225.78787837,0,3870.84848446,0,3921.33333294,0,4289.66666624,0,4416.90909047,0,4151.09090868,0,4331.90909048,0,4914.54545405,0,4182.5151511,0,4380.84848441,0,4209.8181814,0,4760.51515104,1244.60606048,4577.63636318,0,42.0,42.0,?
