Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-01 19:18:45.045178,4559.60606015,0,4189.21212079,0,3925.96969658,2748.84848457,3879.0909087,0,4287.60606018,0,4459.66666622,0,4228.87878746,0,4358.18181775,0,5031.48484798,0,4231.45454503,0,4431.33333289,0,4254.1212117,0,4836.75757527,0,4510.66666622,0,42.0,42.0,?
2017-08-01 19:18:45.046827,4559.60606015,0,4189.21212079,0,3925.96969658,2748.84848457,3879.0909087,0,4287.60606018,0,4459.66666622,0,4228.87878746,0,4358.18181775,0,5031.48484798,0,4231.45454503,0,4431.33333289,0,4254.1212117,0,4836.75757527,0,4510.66666622,0,42.0,42.0,?
2017-08-01 19:18:45.050203,4560.12121167,0,4191.27272685,0,3929.06060567,2748.84848457,3883.21212082,0,4294.30302987,0,4467.39393895,0,4236.09090867,0,4360.75757532,0,5036.12121162,0,4229.90909049,0,4427.21212077,0,4249.48484806,0,4835.21212073,0,4509.12121167,0,42.0,42.0,?
2017-08-01 19:18:45.054649,4557.03030257,0,4194.87878746,0,3924.93939355,2748.84848457,3887.84848446,0,4301.51515109,0,4474.60606016,0,4235.57575715,0,4365.90909047,0,5031.48484798,0,4235.06060564,0,4425.66666622,0,4256.18181776,0,4835.21212073,0,4499.33333288,0,42.0,42.0,?
2017-08-01 19:18:45.059700,4542.60606015,0,4185.60606019,0,3918.75757537,2748.84848457,3874.45454507,0,4296.36363593,0,4467.39393895,0,4227.84848443,0,4359.21212078,0,5022.21212071,0,4221.15151473,0,4417.42424198,0,4253.60606018,0,4826.45454497,0,4497.78787834,0,42.0,42.0,?
2017-08-01 19:18:45.062869,4544.1515147,0,4184.57575716,0,3926.99999961,2748.84848457,3858.99999961,0,4293.27272684,0,4462.75757531,0,4220.1212117,0,4350.96969653,0,5020.66666616,0,4202.09090867,0,4419.99999956,0,4249.99999958,0,4826.96969649,0,4501.90909046,0,42.0,42.0,?
2017-08-01 19:18:45.069774,4560.12121167,0,4192.8181814,0,3931.63636324,2748.84848457,3871.87878749,0,4293.27272684,0,4462.75757531,0,4215.48484806,0,4357.66666623,0,5033.54545404,0,4221.15151473,0,4432.36363592,0,4260.81818139,0,4840.87878739,0,4506.03030258,0,42.0,42.0,?
2017-08-01 19:18:45.073204,4559.60606015,0,4192.30302988,0,3924.42424203,2748.84848457,3886.81818143,0,4284.51515109,0,4452.96969652,0,4208.27272685,0,4362.81818138,0,5038.69696919,0,4244.33333291,0,4433.39393895,0,4265.45454503,0,4840.36363588,0,4512.72727228,0,42.0,42.0,?
2017-08-01 19:18:45.077490,4551.87878742,0,4188.69696928,0,3923.393939,2748.84848457,3880.12121173,0,4281.424242,0,4441.63636319,0,4197.45454503,0,4350.96969653,0,5022.21212071,0,4234.54545412,0,4428.75757531,0,4257.21212079,0,4830.57575709,0,4513.24242379,0,42.0,42.0,?
2017-08-01 19:18:45.080500,4552.39393894,0,4187.15151473,0,3924.42424203,2748.84848457,3876.51515113,0,4286.06060563,0,4443.69696925,0,4192.8181814,0,4338.60606017,0,5005.21212071,0,4223.7272723,0,4429.27272683,0,4251.54545412,0,4832.63636315,0,4502.42424197,0,42.0,42.0,?
