Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-01 19:56:14.844243,3038.36363606,0,3405.15151481,0,2690.63636337,0,2575.24242398,0,2892.06060577,0,3057.42424212,0,2790.5757573,0,2797.78787851,0,3566.90909055,0,2820.96969669,0,3160.96969665,0,2758.12121185,0,3573.09090873,0,2838.99999972,0,42.0,42.0,?
2017-08-01 19:56:14.844408,3719.39393902,0,3625.12121176,0,3238.75757543,0,3120.78787848,0,3472.12121177,0,3814.69696932,0,3579.27272691,0,3484.99999965,0,4176.33333292,0,3370.12121178,0,3736.90909054,0,3374.24242391,0,4158.8181814,0,3785.84848447,0,42.0,42.0,?
2017-08-01 19:56:14.844458,3620.48484812,0,3575.66666631,0,3238.75757543,0,3120.78787848,0,3385.06060572,0,3640.57575721,0,3411.84848451,0,3484.99999965,0,4176.33333292,0,3370.12121178,0,3736.90909054,0,3268.12121179,0,4158.8181814,0,3572.0606057,0,42.0,42.0,?
2017-08-01 19:56:14.846979,3760.09090871,0,3710.12121175,0,3311.90909058,0,3198.06060574,0,3553.51515116,0,3558.66666631,0,3471.60606026,0,3511.27272692,0,4192.30302988,0,3413.39393905,0,3799.24242386,0,3414.9393936,0,4207.24242382,0,3464.90909056,0,42.0,42.0,?
2017-08-01 19:56:14.849039,3760.09090871,0,3710.12121175,0,3311.90909058,0,3198.06060574,0,3553.51515116,0,3721.9696966,0,3471.60606026,0,3511.27272692,0,4192.30302988,0,3413.39393905,0,3799.24242386,0,3414.9393936,0,4207.24242382,0,3626.6666663,0,42.0,42.0,?
2017-08-01 19:56:14.851721,4357.66666623,3465.93939359,4075.36363596,0,3701.87878751,0,3601.93939358,0,4126.87878747,0,4134.09090868,0,3846.12121174,0,3930.60606021,0,4853.24242376,0,3846.63636325,0,4101.63636323,0,4023.84848445,0,4479.75757531,0,4055.27272687,0,42.0,42.0,?
2017-08-01 19:56:14.855148,4159.84848443,3465.93939359,3887.33333294,2254.30303008,3701.87878751,0,3742.06060569,0,3907.42424203,0,4285.54545412,0,4011.48484808,0,4142.84848443,0,4853.24242376,0,4025.39393899,0,4213.93939352,0,3860.03030264,0,4596.18181772,0,4245.36363594,0,42.0,42.0,?
2017-08-01 19:56:14.858484,3918.75757537,3465.93939359,3887.33333294,2254.30303008,3534.96969662,0,3526.72727237,0,3686.42424206,0,4068.15151474,0,3828.60606022,0,3950.18181779,0,4640.48484802,0,3823.96969659,0,4049.09090869,0,3629.75757539,0,4453.99999955,0,4040.84848444,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.863327,3653.9696966,3465.93939359,3712.18181781,2254.30303008,3369.60606027,2509.81818157,3321.18181785,0,3429.87878754,0,3847.66666628,0,3614.30302994,0,3707.54545417,0,4383.9393935,0,3599.87878752,0,3873.42424204,0,3327.36363603,0,4295.84848442,0,3803.8787875,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.866019,3302.12121179,3465.93939359,3535.99999965,2254.30303008,3182.60606029,2509.81818157,3078.03030272,173.090909074,3078.54545424,0,3596.78787843,0,3374.75757542,0,3444.81818147,0,4120.18181777,0,3321.69696936,0,3673.03030266,0,2962.12121183,0,4113.99999959,0,3534.96969662,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.869756,3228.45454513,3465.93939359,3322.72727239,2254.30303008,2943.57575728,2509.81818157,2735.45454518,173.090909074,3019.30303,111.272727262,3253.18181786,0,3051.75757545,0,3073.39393909,0,3743.09090872,0,2943.57575728,0,3413.90909057,0,2962.12121183,0,3872.90909052,0,3153.75757544,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.872776,3228.45454513,3465.93939359,3335.09090876,2254.30303008,2929.66666637,2509.81818157,2683.42424216,173.090909074,3019.30303,111.272727262,3198.06060574,164.848484832,2988.90909061,0,2972.42424213,0,3645.21212085,0,2878.66666638,0,3397.42424208,0,2912.15151486,0,3853.33333295,0,3063.09090878,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.876089,3278.4242421,3465.93939359,3398.45454511,2254.30303008,2970.36363607,2509.81818157,2727.72727245,173.090909074,3064.63636333,111.272727262,3243.39393907,164.848484832,3036.30303,2950.78787849,3030.63636333,0,3713.72727236,0,2934.81818152,0,3445.33333299,0,2962.63636334,0,3891.45454507,0,3110.99999969,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.879458,3041.45454515,3465.93939359,3239.78787846,2254.30303008,2785.42424215,2509.81818157,2481.99999975,173.090909074,2816.84848457,111.272727262,2998.18181788,164.848484832,2815.30303002,2950.78787849,2794.69696942,2967.27272698,3476.24242389,0,2676.72727246,0,3253.69696937,0,2688.57575731,0,3719.39393902,0,2848.7878785,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.882757,2866.30303002,3465.93939359,3163.54545423,2254.30303008,2684.45454519,2509.81818157,2334.66666643,173.090909074,2650.9696967,111.272727262,2843.63636335,164.848484832,2657.15151489,2950.78787849,2584.51515126,2967.27272698,3255.24242392,3099.15151484,2493.8484846,0,3143.96969666,0,2504.66666642,0,3618.93939358,0,2651.99999973,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.887681,3013.12121182,3465.93939359,3313.45454512,2254.30303008,2815.30303002,2509.81818157,2498.99999975,173.090909074,2802.93939366,111.272727262,3005.39393909,164.848484832,2796.75757548,2950.78787849,2717.42424215,2967.27272698,3386.60606027,3099.15151484,2651.48484822,4195.39393897,3277.39393907,0,2687.03030276,0,3735.36363599,0,2808.60606033,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.893833,3048.15151485,3465.93939359,3339.72727239,2254.30303008,2825.60606032,2509.81818157,2530.93939369,173.090909074,2842.09090881,111.272727262,3036.81818151,164.848484832,2832.81818153,2950.78787849,2778.21212093,2967.27272698,3463.36363602,3099.15151484,2687.03030276,4195.39393897,3296.45454512,2501.57575733,2726.69696942,0,3761.12121175,0,2849.81818153,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.903283,2829.72727244,3465.93939359,3187.24242392,2254.30303008,2658.18181792,2509.81818157,2324.36363613,173.090909074,2645.81818155,111.272727262,2827.15151487,164.848484832,2641.69696943,2950.78787849,2572.15151489,2967.27272698,3261.4242421,3099.15151484,2476.33333309,4195.39393897,3119.75757545,2501.57575733,2488.18181793,3544.24242389,3598.84848449,0,2629.84848459,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.909713,2764.30303003,3465.93939359,3168.18181787,2254.30303008,2624.69696943,2509.81818157,2266.15151492,173.090909074,2591.21212095,111.272727262,2769.96969669,164.848484832,2587.60606035,2950.78787849,2479.93939369,2967.27272698,3142.93939363,3099.15151484,2411.42424218,4195.39393897,3074.42424212,2501.57575733,2429.45454521,3544.24242389,3549.39393904,1207.51515139,2556.69696944,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.917873,2847.75757547,3465.93939359,3250.60606028,2254.30303008,2693.21212094,2509.81818157,2344.96969674,173.090909074,2668.99999973,111.272727262,2852.39393911,164.848484832,2660.75757549,2950.78787849,2543.81818156,2967.27272698,3194.96969665,3099.15151484,2475.30303006,4191.27272685,3148.09090878,2501.57575733,2518.57575732,3544.24242389,3614.81818146,1207.51515139,2616.45454519,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.926556,2959.03030273,3465.93939359,3345.90909057,2254.30303008,2779.24242396,2509.81818157,2462.42424218,173.090909074,2784.39393912,111.272727262,2971.3939391,164.848484832,2757.09090882,2950.78787849,2670.54545428,2967.27272698,3350.54545421,3099.15151484,2589.15151489,4191.27272685,3237.7272724,2489.21212096,2604.60606035,3544.24242389,3688.48484812,1207.51515139,2729.78787851,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.934479,3027.03030273,3465.93939359,3381.45454512,2254.30303008,2816.84848457,2509.81818157,2524.75757551,173.090909074,2846.21212093,111.272727262,3034.24242394,164.848484832,2818.90909063,2950.78787849,2770.99999972,2967.27272698,3467.48484814,3099.15151484,2670.03030276,4191.27272685,3281.51515119,2489.21212096,2663.33333307,3544.24242389,3731.75757538,1207.51515139,2825.60606032,3795.63636326,42.0,42.0,?
2017-08-01 19:56:14.943861,2736.99999973,3465.93939359,3147.06060575,2254.30303008,2583.99999974,2509.81818157,2232.66666644,173.090909074,2544.33333308,111.272727262,2733.90909064,164.848484832,2556.18181793,2950.78787849,2483.5454543,2967.27272698,3159.93939362,3099.15151484,2372.27272704,4191.27272685,3045.57575727,2489.21212096,2396.48484825,3544.24242389,3523.12121177,1207.51515139,2529.90909066,3795.63636326,42.0,42.0,?
